filename,judge_folder,case_no,case_type,date,hearing_date,petitioner,respondent,advocates_petitioner,advocates_respondent,aors,judges,bench_size,judgment_author,constitutional_refs,precedents,petition_text,sections,outcome,disposition_type,word_count,char_count,year,month,case_length_days,sections_list,case_duration_days
C.P._661_K_2015.pdf,Justice Munib Akhtar,CIVIL PETITION NO.661-K OF 2015,Unknown,2015-10-17,2018-08-15,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice Mushir Alam
Mr. Justice Mazhar Alam Khan Miankhel
Mr. Justice Munib Akhtar
CIVIL PETITION NO.; Justice Brandon in The
Queen of the South",2.0,"Justice Brandon in The
Queen of the South",Unknown,"PLD
1991 SC 1021; PLD 1991 SC 1021","SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Mr. Justice Mushir Alam Mr. Justice Mazhar Alam Khan Miankhel Mr. Justice Munib Akhtar CIVIL PETITION NO.661-K OF 2015 (On appeal from the judgment dated 17.10.2015 passed by the High Court of Sindh at Karachi in Admiralty Appeal No.5/2006) Bourbon Maritime (Pvt) Ltd. … Petitioner (s) vs m.v. Salaj and others … Respondent (s) For the Petitioner Mr. Agha Zafar Ahmed, ASC. For the Respondent No. 2 Mr. Qamar-ul-Islam, ASC. Mr. K.A.Wahab, AOR. Amicus curiae Mr. Shaiq Usmani, Sr.ASC. Date of hearing 15.8.2018 JUDGMENT Munib Akhtar, J.: This leave petition (which is being disposed off as an appeal; see below) is directed against the judgment of a learned Division Bench of the High Court in Adm. Appeal 5/2006 dated 17.09.2015. That appeal, filed by the","2,3,4,7,9,15,17,18,19,21,23,35,42,44,46,52,53,64,75,131,253,862,1254,2007",appeal allowed,Allowed,10446.0,59167.0,2015.0,10.0,1033.0,"['2', '3', '4', '7', '9', '15', '17', '18', '19', '21', '23', '35', '42', '44', '46', '52', '53', '64', '75', '131', '253', '862', '1254', '2007']",-1033.0
C.R.P._420_2013.pdf,Justice Munib Akhtar,CIVIL APPEAL NO. 669-L OF 2013,Unknown,2013-10-28,2018-09-06,Unknown,Unknown,"Mr. Mubeen Uddin Qazi, ASC","Mr. Hamid Khan, Sr. ASC",Unknown,"JUSTICE GULZAR AHMED
MR. JUSTICE MUNIB AKHTAR
CIVIL REVIEW PETITION NO. ; JUSTICE
JUDGE
JUDGE
Karachi; JUSTICE MIAN SAQIB NISAR",3.0,JUSTICE MIAN SAQIB NISAR,Article 84; Article 8; Article 62,"PLD 1957 SC 91; PLD 2007 SC
362; PLD 1976 SC
6; PLD 1973 SC 160; PLD
1957 SC 91; PLD 1982 SC 465; PLD 2016 SC 97","IN THE SUPREME COURT OF PAKISTAN (REVIEW JURISDICTION) PRESENT: MR. JUSTICE MIAN SAQIB NISAR, HCJ MR. JUSTICE GULZAR AHMED MR. JUSTICE MUNIB AKHTAR CIVIL REVIEW PETITION NO. 420 OF 2013 IN CIVIL APPEAL NO. 669-L OF 2013 (To review the judgment dated 28.10.2013 passed by this Court in Civil Appeal No. 669-L/2013) Mst. Sumaira Malik … Petitioner vs. Malik Umar Aslam Awan and others … Respondents For the Petitioner: Mr. Mubeen Uddin Qazi, ASC For the Respondents: Mr. Hamid Khan, Sr. ASC For the Federation: Mr. Asim Mansoor, DAG Date of Hearing: 09.06.2018 ORDER","5,8,62,78,84,1963,2014",set aside,Set Aside,3070.0,18577.0,2013.0,10.0,1774.0,"['5', '8', '62', '78', '84', '1963', '2014']",-1774.0
S.M.C._ 26_2007_30062018.pdf,Justice Munib Akhtar,Unknown,Unknown,2018-06-30,,Unknown,Unknown,Nemo.,Unknown,IDBL Mr Zarghoon Shah ManagerIDBL Ahmed Food Tutripax Foods Ltd Irum Textile Mian Kiran Sugar Mills Ltd AM Pak Dairies Pvt Ltd Aslam ginning Press,"Justice
Judge
Islamabad; JUSTICE MUNIB AKHTAR
S.M.C. NO. ; JUSTICE MIAN SAQIB NISAR; justice will
best be served in the following manner. Firstly",4.0,"justice will
best be served in the following manner. Firstly",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (ORIGINAL JURISDICTION) PRESENT: MR. JUSTICE MIAN SAQIB NISAR, HCJ MR. JUSTICE MUNIB AKHTAR S.M.C. NO. 26 OF 2007, H.R.C. NOs. 2698/2006, 133/2009, 778- P/2009, 13933/2009, 14072-P/2009, C.M.A. NOs. 4662/2011, 302/2010, 4249/2018 & CONSTITUTION PETITION NO. 64/2009 (Deadbeats got loans 54 billions written off) In Attendance: For the Petitioner: Nemo. (In Const.P.64/2009) For Federation: Mr. Khalid Jawed Khan, Attorney Gen Syed Nayyar Abbas Rizvi, Addl. AGP. For NAB Syed Asghar Haider, P.G. NAB. For PIDB: Raja Abdul Ghafoor, AOR For IDBL Mr. Zarghoon Shah, Chief Manager,IDBL. For ZTBL, SME, Pak Mr. Muhammad Rasheed Qamar, ASC Libya Holding Co For HBL, Kraf Kit Ltd Mr. Arshad Tayably, ASC For Utility Store Saudi Pak, Mr. Kashif Farooq, GM+ Mr.Masood Alam","5,8,54,2698,4662",unknown,Unknown,2927.0,17508.0,2018.0,6.0,Unknown,"['5', '8', '54', '2698', '4662']",
c.a._1125_2020.pdf,Justice Munib Akhtar,CIVIL APPEAL NO.1125 OF 2020,Unknown,2017-02-21,2021-01-28,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",1.0,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE SAJJAD ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEAL NO.1125 OF 2020 (On appeal from the Order dated 21.02.2017 of the Lahore High Court, Bahawalpur Bench passed in P.T.R. No.04 of 2014.) Commissioner Inland Revenue, Zone- … Appellant Bahawalpur, Regional Tax Office, Bahawalpur vs M/s Bashir Ahmed, (deceased through LRs.) … Respondent Prop: Sarfaraz Hussain & Brothers Commission Agent, Grain Market, Fortabbas For the Appellant : Mr. Sarfraz Ahmed Cheema, ASC (Video-Link, Lahore) For the Respondents : Mr. Javed Iqbal Qazi, ASC Date of Hearing : 28.01.2021","56,111,122,500",unknown,Unknown,1359.0,8266.0,2017.0,2.0,1437.0,"['56', '111', '122', '500']",-1437.0
c.a._11_2022.pdf,Justice Munib Akhtar,Civil Appeal No.11 of 2022,Civil,2021-08-13,2022-10-11,Unknown,Unknown,Unknown,Unknown,Mr Tahir Farooq Tarar,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",1.0,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",Article 199,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE IJAZ UL AHSAN MR. JUSTICE MUNIB AKHTAR MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI Civil Appeal No.11 of 2022 (On appeal against judgment dated 13.08.2021 passed by High Court of Sindh, Karachi in Constitution Petition No.D-2680 of 2020.) Pakistan Electronic Media Regulatory … Appellant Authority (PEMRA), Islamabad vs Pakistan Broadcasters Association and … Respondents another For the Appellant : Mr. Ahmed Pervaiz, ASC Ch. Akhtar Ali, AOR Mr. Tahir Farooq Tarar, Head Legal, PEMRA Mr. Mohsin Hamid Dogar, Director","4,11,13,30,39,156,199",set aside,Set Aside,3780.0,22343.0,2021.0,8.0,424.0,"['4', '11', '13', '30', '39', '156', '199']",-424.0
c.a._1280_2019.pdf,Justice Munib Akhtar,CIVIL APPEAL NO.1280 OF 2019,Unknown,2019-03-25,2021-05-25,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE SYED MANSOOR ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",1.0,"JUSTICE SYED MANSOOR ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE SYED MANSOOR ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEAL NO.1280 OF 2019 (On appeal from the judgment dated 25.03.2019 of the Peshawar High Court, Peshawar passed in Civil Revision No.129-P of 2013.) Universal Insurance Company and another … Appellants vs Karim Gul & another … Respondents For the Appellants : Rana Muhammad Arshad Khan, ASC For Respondent No.1 : Mr. Abdul Sattar Khan, ASC Date of Hearing : 25.05.2021 JUDGMENT Munib Akhtar, J.: This appeal involves an interesting point under the Sale of Goods Act, 1930 (“Act”), which arises on the following facts. 2. The appellant is an insurance company, which had insured","1,2,10,57,58,130,470,600",unknown,Unknown,2182.0,12679.0,2019.0,3.0,792.0,"['1', '2', '10', '57', '58', '130', '470', '600']",-792.0
c.a._1481_2015.pdf,Justice Munib Akhtar,Civil Appeal No.1481 of 2015,Civil,2015-04-05,2018-11-27,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE MUNIB AKHTAR
Civil Appeal No.",1.0,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE MUNIB AKHTAR
Civil Appeal No.",Article 240; Article 240; Article 212; Article 241,"PLD 1996 SC
771; PLD 1981 SC 531; PLD 1996 SC 771","IN THE SUPREME COURT OF PAKISTAN (APPELLATE JURISDICTION) PRESENT MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE MUNIB AKHTAR Civil Appeal No.1481 of 2015 (On appeal from the judgment dated 4.5.2015 passed by the FST, Ibd. in Appeal No.1704(R)(C.S)/2013) Muhammad Saleem …Appellant (s) vs Federal Public Service Commission and Respondent (s) others For the Appellant Qazi Jawad Ehsanullah, ASC. For the : Mr. Sohail Mehmood, DAG. Respondents Mr. Haroon ur Rasheed, Dy. Dir.(FPSC) Mrs. Misbah Gulnar Sharif, ASC. Raja Abdul Ghafoor, AOR.","3,5,6,7,8,9,10,12,14,16,17,18,25,96,119,129,174,178,182,212,217,221,240,241,2015,2017",unknown,Unknown,8444.0,50751.0,2015.0,4.0,1332.0,"['3', '5', '6', '7', '8', '9', '10', '12', '14', '16', '17', '18', '25', '96', '119', '129', '174', '178', '182', '212', '217', '221', '240', '241', '2015', '2017']",-1332.0
c.a._1521_2018.pdf,Justice Munib Akhtar,Unknown,Unknown,2013-04-11,2021-01-26,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEALS NO.",1.0,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEALS NO.",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE SAJJAD ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEALS NO.1521 TO 1526 OF 2018 (On appeal against judgment dated 04.11.2013 passed by the Lahore High Court, Multan Bench, Multan in Tax References No.55, 58, 61, 62, 64 of 2011 and 48 of 2009.) Fawad Ahmad Mukhtar : (in CA 1521/2018) Fazal Ahmad Sheikh : (in CA 1522/2018) Faisal Ahmad Mukhtar : (in CA 1523/2018) Mrs. Ambreen Fawad : (in CA 1524/2018) Fatima Sugar Mills Ltd. : (in CA 1525/2018) The Commissioner Inland Revenue, Legal : (in CA 1526/2018) Division, Regional Tax Office, Multan … Appellants vs The Commissioner Inland Revenue (Zone-II), : (in CAs 1521 to","2,4,5,8,9,12,20,30,37,39,43,53,56,150,158,160,161,236,1521",unknown,Unknown,5538.0,32099.0,2013.0,4.0,2847.0,"['2', '4', '5', '8', '9', '12', '20', '30', '37', '39', '43', '53', '56', '150', '158', '160', '161', '236', '1521']",-2847.0
c.a._243_2011.pdf,Justice Munib Akhtar,Civil Appeal No.243 of 2011,Civil,2010-12-23,2022-05-31,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
Mr. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",1.0,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
Mr. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",Article 247,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE IJAZ UL AHSAN MR. JUSTICE MUNIB AKHTAR Mr. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI Civil Appeal No.243 of 2011 And Civil Appeal No.1136 of 2018 (On appeal against order dated 23.12.2010 and 05.10.2017 passed by the Peshawar High Court, Peshawar in Custom Reference No.68/2010 with C.M.No.29/2010 and 108/2010 and Sales Tax Reference No.68-P/2007.) Commissioner Inland Revenue, Peshawar … Appellant (in both cases) vs M/s Pakistan Tobacco Company (Ltd.), : (in CA 243/2011) 1st Floor, Evacue Trust Complex, F-5/1,","2,3,4,6,19,20,247",set aside,Set Aside,2174.0,12549.0,2010.0,12.0,4177.0,"['2', '3', '4', '6', '19', '20', '247']",-4177.0
c.a._2440_2016.pdf,Justice Munib Akhtar,Unknown,Unknown,2015-02-26,2019-01-10,Unknown,Unknown,Unknown,Unknown,Mr Tariq Khan Hoti,"Justice Umar Ata Bandial
Mr. Justice Ijaz ul Ahsan
Mr. Justice Munib Akhtar
CIVIL APPEALs NO. ",1.0,"Justice Umar Ata Bandial
Mr. Justice Ijaz ul Ahsan
Mr. Justice Munib Akhtar
CIVIL APPEALs NO.",Unknown,Unknown,"In the Supreme Court of Pakistan (Appellate Jurisdiction) Present Mr. Justice Umar Ata Bandial Mr. Justice Ijaz ul Ahsan Mr. Justice Munib Akhtar CIVIL APPEALs NO. 2440-2441 of 2016 (On appeal from the order dated 26.02.2015 passed by the Peshawar High Court, Peshawar in C.R.No.79-P & C.M.36 of 2010 & F.E.R.No.80/2010 The Chief Commissioner Inland Revenue Regional (RTO) Peshawar. ...Appellant (s) (in both cases) vs Paper World (Pvt.) Ltd. Amangarh, Nowshera. (in both cases) ...Respondent (s) For the Appellant (s) : Mr. Ghulam Shoaib Jally, ASC. (in both cases) Syed Rifaqat Hussain Shah, AOR For the Respondent (s) : Mr. Tariq Khan Hoti, ASC Date of hearing : 01.10.2019","14,38,40,61",set aside,Set Aside,2558.0,15372.0,2015.0,2.0,1414.0,"['14', '38', '40', '61']",-1414.0
c.a._247_2021.pdf,Justice Munib Akhtar,Civil Appeal No.247 of 2021,Civil,2019-04-22,2023-02-11,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE MUNIB AKHTAR
MR. JUSTICE SHAHID WAHEED
MS. JUSTICE MUSARRAT HILALI
Civil Appeal No.",1.0,"JUSTICE MUNIB AKHTAR
MR. JUSTICE SHAHID WAHEED
MS. JUSTICE MUSARRAT HILALI
Civil Appeal No.",Unknown,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE MUNIB AKHTAR MR. JUSTICE SHAHID WAHEED MS. JUSTICE MUSARRAT HILALI Civil Appeal No.247 of 2021 (Against judgment dated 22.4.2019 passed by the Lahore High Court, Lahore in ICA No. 18093/2019.) The Commissioner Inland Revenue, Lahore … Appellant vs M/s. Atta Cables (Pvt.) Ltd., Lahore, etc. … Respondents For the Appellant : Mr. Ibrar Ahmed, ASC (via video-link, Lahore) For respondent No.1 : Mr. Javed Iqbal Qazi, ASC (via video-link, Lahore) Date of Hearing : 02.11.2023 JUDGMENT Munib Akhtar, J.: This appeal arises out of the Income Tax","21,118,119,177,214,2019",unknown,Unknown,1434.0,8596.0,2019.0,4.0,1391.0,"['21', '118', '119', '177', '214', '2019']",-1391.0
c.a._24_q_2014.pdf,Justice Munib Akhtar,CIVIL APPEAL NO.24-Q OF 2014,Unknown,2010-09-20,2021-05-26,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SYED MANSOOR ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.; Justice Munib Akhtar. While I agree with the
conclusion",2.0,"Justice Munib Akhtar. While I agree with the
conclusion",Unknown,"PLD 2016 SC 637; PLD 1958 SC 437; PLD 1961
SC 537","IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE SYED MANSOOR ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEAL NO.24-Q OF 2014 (On appeal from the judgment dated 20.09.2010 passed by the Balochistan High Court, Quetta in Const. Petition No.320 of 2010.) AND CIVIL APPEAL NO.26-Q OF 2018 (On appeal from the judgment dated 15.07.2013 passed by the Balochistan High Court, Quetta in Custom Reference No.20 and 23 of 2018.) Haji Tooti : (in CA 24-Q/2014) Muhammad Usman : (in CA 26-Q/2018) … Appellants vs The Federal Board of Revenue, Islamabad & : (in CA 24-Q/2014)","4,8,15,16,24,30,95,179,181,223,1994,2006",unknown,Unknown,3387.0,20035.0,2010.0,9.0,3901.0,"['4', '8', '15', '16', '24', '30', '95', '179', '181', '223', '1994', '2006']",-3901.0
c.a._256_2011.pdf,Justice Munib Akhtar,Unknown,Unknown,2011-01-13,2024-02-29,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE MUNIB AKHTAR
MR. JUSTICE SYED HASAN AZHAR RIZVI
MR. JUSTICE SHAHID WAHEED
Civil Appeals No.",1.0,"JUSTICE MUNIB AKHTAR
MR. JUSTICE SYED HASAN AZHAR RIZVI
MR. JUSTICE SHAHID WAHEED
Civil Appeals No.",Article 157; Article 157,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE MUNIB AKHTAR MR. JUSTICE SYED HASAN AZHAR RIZVI MR. JUSTICE SHAHID WAHEED Civil Appeals No.256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471 and 472 of 2011 (On appeal against judgment dated 13.01.2011 passed by the Lahore High Court, Lahore in ICAs No.299, 301, 304, 306, 291, 316, 350 of 2005, 96, 97, 98, 191 of 2006, 303, 305, 309, 311, 322, 341, 289, 290, 293, 300, 302, 343, 344, 345, 292, 298, 449, 310, 315, 320, 342 of 2005, W.Ps. No.7940 of 2007, 15425, 17491, 17492, 17493, 18777, 18778, 19300, 19301, 19548, 19549, 19640, 20677 and 21378 of 2010.) Govt. of Punjab through Secretary … Appellants Irrigation and Power & another (in all cases)","2,3,4,12,13,15,17,24,157,259,438,455",unknown,Unknown,4015.0,23772.0,2011.0,1.0,4795.0,"['2', '3', '4', '12', '13', '15', '17', '24', '157', '259', '438', '455']",-4795.0
c.a._26_2015l.pdf,Justice Munib Akhtar,Civil Appeal No. 16 of 2016,Civil,2014-04-26,2021-11-01,Unknown,Unknown,Unknown,Unknown,Unknown,"Justice Umar Ata Bandial
Mr. Justice Sajjad Ali Shah
Mr. Justice Munib Akhtar
Civil Appeals No. ",1.0,"Justice Umar Ata Bandial
Mr. Justice Sajjad Ali Shah
Mr. Justice Munib Akhtar
Civil Appeals No.",Article 25; Article 10; Article 25,PLD 1976 SC 277; PLD 1997 SC 582,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: Mr. Justice Umar Ata Bandial Mr. Justice Sajjad Ali Shah Mr. Justice Munib Akhtar Civil Appeals No. 26 to 29 of 2015 (On appeal from the judgment/order dated 26.04.2014 of the Peshawar High Court, Peshawar passed in TR No. 5-P-8-P/2013) Civil Appeal No. 16 of 2016 (On appeal from the judgment/order dated 17.09.2015 of the Peshawar High Court, Peshawar passed in TR No. 25-P/2015) Civil Appeals 1550 to 1554 of 2016 (On appeal from the judgment/order dated 28.01.2016 of the Peshawar High Court, Peshawar passed in TR No. 01-P to 04-P/2015,85-P/2014) Civil Appeal No. 1931 of 2019 (On appeal from the judgment/order dated 21.05.2019","5,10,11,15,25,63,114,116,121,122,127,161,172,221,1550,1991",unknown,Unknown,3313.0,19242.0,2014.0,4.0,2746.0,"['5', '10', '11', '15', '25', '63', '114', '116', '121', '122', '127', '161', '172', '221', '1550', '1991']",-2746.0
c.a._2797_2022.pdf,Justice Munib Akhtar,Civil Appeal No.2797 of 2022,Civil,2022-07-20,2022-09-11,Unknown,Unknown,Unknown,Unknown,Mr Aftab Alam Yasir On Notice Mr Rashdeen Nawaz Kasuri Addl,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",1.0,"JUSTICE IJAZ UL AHSAN
MR. JUSTICE MUNIB AKHTAR
MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI
Civil Appeal No.",Article 51; Article 219; Article 218; Article 140A; Article 62; Article 199; Article 222,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE IJAZ UL AHSAN MR. JUSTICE MUNIB AKHTAR MR. JUSTICE SAYYED MAZAHAR ALI AKBAR NAQVI Civil Appeal No.2797 of 2022 (On appeal against judgment dated 20.07.2022 passed by High Court of Sindh, Circuit Court Hyderabad in C.P. No.D-2478 of 2022.) Yasir Aftab … Appellant vs Irfan Gull and others … Respondents For the Appellant : Mr. Shah Khawar, ASC Sh. Mehmood Ahmed, AOR For Respondents : Mr. Aftab Alam Yasir, ASC No.1 & 2 Mr. M. Kassim Mirjat, AOR On Notice : Mr. Rashdeen Nawaz Kasuri, Addl. AGP Mr. M. Arshad, D.G. Law, ECP Date of Hearing : 09.11.2022","1,2,4,6,7,8,10,16,17,18,23,35,51,62,100,138,140,199,218,219,222,229,241",set aside,Set Aside,4629.0,27674.0,2022.0,7.0,53.0,"['1', '2', '4', '6', '7', '8', '10', '16', '17', '18', '23', '35', '51', '62', '100', '138', '140', '199', '218', '219', '222', '229', '241']",-53.0
c.a._333_2024_mv.pdf,Justice Munib Akhtar,Civil Appeal No. 333 of 2024 etc. 2,Civil,2024-09-07,,Unknown,Election Commission Of Pakistan Through Its,Unknown,Unknown,No Mr Amir Javed,"Justice Syed Mansoor Ali Shah
Justice Munib Akhtar
Justice Yahya Afridi
Justice Amin; Justice Qazi Faez Isa; Justice Jamal Khan Mandokhail
Justice Muhammad Ali Mazhar
Justice Ayesha A. Malik
Justice Athar Minallah
Justice Syed Hasan Azhar Rizvi
Justice Shahid Waheed
Justice Irfan Saadat Khan
Justice Naeem Akhtar Afghan
Civil Appeals No. ",3.0,"Justice Jamal Khan Mandokhail
Justice Muhammad Ali Mazhar
Justice Ayesha A. Malik
Justice Athar Minallah
Justice Syed Hasan Azhar Rizvi
Justice Shahid Waheed
Justice Irfan Saadat Khan
Justice Naeem Akhtar Afghan
Civil Appeals No.",Article 51; Article 106,Unknown,"IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) Present: Justice Qazi Faez Isa, CJ Justice Syed Mansoor Ali Shah Justice Munib Akhtar Justice Yahya Afridi Justice Amin-ud-Din Khan Justice Jamal Khan Mandokhail Justice Muhammad Ali Mazhar Justice Ayesha A. Malik Justice Athar Minallah Justice Syed Hasan Azhar Rizvi Justice Shahid Waheed Justice Irfan Saadat Khan Justice Naeem Akhtar Afghan Civil Appeals No. 333 and 334 of 2024 AND Civil Misc. Application No.2920 of 2024 [Stay application]","2,7,8,23,51,66,104,106,1328,1612,1614,1615",set aside,Set Aside,2402.0,14870.0,2024.0,9.0,Unknown,"['2', '7', '8', '23', '51', '66', '104', '106', '1328', '1612', '1614', '1615']",
c.a._350_2020.pdf,Justice Munib Akhtar,CIVIL APPEAL NO.350 OF 2020,Unknown,2018-09-05,2021-03-03,Unknown,Unknown,Unknown,Unknown,Unknown,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",1.0,"JUSTICE UMAR ATA BANDIAL
MR. JUSTICE SAJJAD ALI SHAH
MR. JUSTICE MUNIB AKHTAR
CIVIL APPEAL NO.",Unknown,"PLD 2020 SC 324; PLD
2020 SC 324","IN THE SUPREME COURT OF PAKISTAN (Appellate Jurisdiction) PRESENT: MR. JUSTICE UMAR ATA BANDIAL MR. JUSTICE SAJJAD ALI SHAH MR. JUSTICE MUNIB AKHTAR CIVIL APPEAL NO.350 OF 2020 (On appeal from the judgment dated 09.05.2018 of the Peshawar High Court, Peshawar passed in FAO No.49-P of 2014.) State Life Insurance Corporation of Pakistan … Appellant vs Atta Ur Rehman … Respondent For the Appellant : Mr. Sana Ullah Zahid, ASC For the Respondent : Ex-parte. Date of Hearing : 03.03.2021 JUDGMENT Munib Akhtar, J.: One Mr. Abdul Rehman took out a life insurance policy with the appellant insurance company on or about 01.08.2002. The insured passed away on 07.02.2010 and","2,6,12,14,45,75,79,80,81,400,2008",unknown,Unknown,3659.0,20989.0,2018.0,9.0,910.0,"['2', '6', '12', '14', '45', '75', '79', '80', '81', '400', '2008']",-910.0
